Income,Recency,MntWines,MntFruits,MntMeatProducts,MntFishProducts,MntSweetProducts,MntGoldProds,NumDealsPurchases,NumWebPurchases,NumCatalogPurchases,NumStorePurchases,NumWebVisitsMonth,AcceptedThirdCampaign,AcceptedFourthCampaign,AcceptedFifthCampaign,AcceptedFirstCampaign,AcceptedSecondCampaign,Complain,Z_CostContact,Z_Revenue,AcceptedLastCampaign,AcceptedCampaign,Age,Total_Spent,Children,living_with,family_size,is_parent,education2,customer_for
18393.0,2,7,10,13,16,0,4,2,3,0,3,8,0,0,0,0,0,0,3,11,0,0,50,50,1,couple,3,1,undergrad,3853
72828.0,17,1205,0,235,19,14,205,6,6,3,13,7,0,0,0,0,0,0,3,11,0,0,62,1678,1,couple,3,1,grad,4261
24711.0,86,10,7,25,6,3,7,1,3,0,3,7,0,0,0,0,0,0,3,11,0,0,42,58,0,couple,2,0,grad,3833
45503.0,54,97,4,44,6,1,18,1,3,1,4,5,0,0,0,0,0,0,3,11,0,0,49,170,1,couple,3,1,postgrad,4038
6560.0,2,67,11,26,4,3,262,0,1,0,1,17,0,0,0,0,0,0,3,11,0,0,42,373,0,single,1,0,grad,3960
71604.0,3,345,53,528,98,75,97,1,8,3,5,4,1,0,0,0,0,0,3,11,1,1,79,1196,0,couple,2,0,postgrad,3985
27244.0,84,6,5,17,3,24,46,2,2,2,2,7,0,0,0,0,0,0,3,11,0,0,45,101,1,couple,3,1,grad,3875
48752.0,8,73,57,100,71,15,0,5,6,1,5,9,0,0,0,0,0,0,3,11,1,1,55,316,2,couple,4,1,grad,4325
71434.0,4,711,36,217,172,96,168,3,7,4,7,4,0,1,0,1,0,0,3,11,0,1,62,1400,1,couple,3,1,grad,4045
90842.0,57,774,70,118,182,187,93,1,4,9,13,1,0,0,0,0,0,0,3,11,0,0,76,1424,0,single,1,0,grad,4096
88097.0,24,163,0,480,0,126,75,1,6,5,8,9,0,1,1,1,0,0,3,11,1,1,46,844,1,couple,3,1,grad,4441
51948.0,51,82,33,54,71,30,41,2,5,2,4,5,0,0,0,0,0,0,3,11,0,0,49,311,1,couple,3,1,grad,4046
71853.0,29,358,108,413,141,97,32,1,2,8,6,1,0,0,0,0,0,0,3,11,0,0,42,1149,0,couple,2,0,grad,4178
35876.0,13,66,2,40,4,3,14,1,3,1,3,6,0,0,0,0,0,0,3,11,0,0,41,129,0,couple,2,0,grad,3831
40049.0,23,13,6,7,0,3,3,1,1,0,3,6,0,0,0,0,0,0,3,11,0,0,72,32,1,single,2,1,grad,4017
39660.0,36,139,13,78,20,13,36,3,7,1,3,9,0,0,0,0,0,0,3,11,1,1,42,299,1,single,2,1,grad,4451
50127.0,88,274,0,21,4,6,15,1,5,1,6,6,0,1,0,0,0,0,3,11,0,1,62,320,1,couple,3,1,grad,3792
43263.0,2,262,6,61,0,10,102,3,5,2,6,5,0,0,0,0,0,0,3,11,0,0,47,441,1,couple,3,1,grad,4346
62845.0,3,1099,0,45,0,0,34,11,3,4,10,8,0,1,0,0,0,0,3,11,1,1,75,1178,2,couple,4,1,grad,4397
18929.0,15,32,0,8,23,4,18,1,1,0,4,6,0,0,0,0,0,0,3,11,0,0,34,85,0,couple,2,0,grad,4259
24367.0,58,2,4,2,0,11,5,1,1,0,2,9,0,0,0,0,0,0,3,11,0,0,42,24,1,single,2,1,undergrad,4227
33249.0,11,6,10,21,19,14,42,2,2,1,3,6,0,0,0,0,0,0,3,11,0,0,49,112,1,single,2,1,grad,4255
26887.0,27,6,7,4,3,4,6,1,1,0,3,6,0,0,0,0,0,0,3,11,0,0,65,30,1,couple,3,1,undergrad,4265
50150.0,32,135,46,92,65,61,11,2,5,2,7,5,0,0,0,0,0,0,3,11,0,0,41,410,0,couple,2,0,postgrad,4135
62061.0,12,641,7,84,0,30,38,3,10,4,7,6,0,1,0,0,0,0,3,11,0,1,48,800,1,couple,3,1,grad,4063
85696.0,88,714,76,395,116,0,12,1,4,6,9,1,0,0,0,0,0,0,3,11,1,1,62,1313,0,single,1,0,postgrad,4183
76542.0,91,794,73,573,0,29,14,1,4,8,10,2,0,0,0,0,0,0,3,11,0,0,68,1483,0,couple,2,0,postgrad,4217
70515.0,12,420,0,452,182,64,140,1,6,6,4,2,0,0,0,0,0,0,3,11,1,1,31,1258,0,single,1,0,grad,4012
18227.0,21,1,2,7,4,3,11,1,0,1,2,8,0,0,0,0,0,0,3,11,0,0,37,28,1,couple,3,1,grad,4359
69139.0,23,86,12,75,33,15,6,1,4,1,5,4,0,0,0,0,0,0,3,11,0,0,59,227,1,couple,3,1,grad,3914
69109.0,10,823,25,459,124,29,95,1,6,6,7,4,0,0,1,0,0,0,3,11,1,1,42,1555,0,couple,2,0,grad,4358
69627.0,35,231,161,215,171,30,53,2,8,2,11,5,0,0,0,0,0,0,3,11,0,0,62,861,1,single,2,1,grad,4230
38136.0,69,8,15,27,0,20,33,2,3,1,2,8,1,0,0,0,0,0,3,11,0,1,46,103,1,couple,3,1,grad,4194
62159.0,68,182,17,259,77,70,29,1,6,2,10,4,0,0,0,0,0,0,3,11,0,0,78,634,0,single,1,0,postgrad,3823
80695.0,85,557,129,984,193,37,18,1,5,8,5,2,0,0,0,0,0,0,3,11,0,0,61,1918,0,single,1,0,grad,3943
33316.0,34,79,1,31,4,4,12,3,2,1,4,6,0,0,0,0,0,0,3,11,0,0,53,131,2,single,3,1,grad,4029
58554.0,55,368,24,68,38,0,88,6,8,2,6,7,0,0,0,0,0,0,3,11,0,0,56,586,2,couple,4,1,grad,4402
17256.0,10,6,4,14,8,8,22,2,2,1,2,8,1,0,0,0,0,0,3,11,0,1,32,62,1,couple,3,1,undergrad,3979
53034.0,30,160,15,196,15,11,50,8,6,1,7,8,0,0,0,0,0,0,3,11,0,0,50,447,2,single,3,1,grad,4156
52203.0,36,488,21,238,56,108,28,1,8,7,11,6,0,0,0,0,0,0,3,11,0,0,74,939,0,couple,2,0,undergrad,4459
59601.0,14,691,7,69,0,7,23,4,2,2,7,8,0,1,0,0,0,0,3,11,0,1,47,797,1,single,2,1,undergrad,4100
75154.0,79,543,10,205,160,143,82,1,6,3,6,3,0,0,0,0,0,0,3,11,1,1,66,1143,1,single,2,1,grad,4424
47025.0,52,254,7,108,20,0,26,3,6,3,5,6,0,0,0,0,0,0,3,11,0,0,48,415,1,single,2,1,grad,3995
37971.0,97,5,4,10,2,2,7,1,1,0,3,8,0,0,0,0,0,0,3,11,0,0,51,30,1,couple,3,1,grad,3977
41335.0,24,112,19,21,16,14,5,3,4,1,4,7,0,0,0,0,0,0,3,11,0,0,56,187,1,single,2,1,grad,3946
67267.0,0,134,11,59,15,2,30,1,3,2,5,2,0,0,0,0,0,0,3,11,0,0,66,251,1,couple,3,1,grad,3808
57338.0,96,143,6,52,11,8,17,2,4,1,5,5,0,0,0,0,0,0,3,11,0,0,49,237,1,single,2,1,grad,3822
50523.0,89,51,4,24,4,7,1,2,2,0,4,6,0,0,0,0,0,0,3,11,0,0,64,91,2,couple,4,1,undergrad,3947
35791.0,94,27,0,5,0,0,3,2,1,0,3,8,0,0,0,0,0,0,3,11,0,0,59,35,3,single,4,1,grad,4180
50611.0,98,459,0,24,6,0,4,6,4,5,7,6,0,1,0,0,0,0,3,11,0,1,64,493,1,single,2,1,postgrad,4394
56242.0,72,689,8,167,11,8,88,5,8,4,11,6,0,0,0,0,0,0,3,11,0,0,55,971,1,couple,3,1,postgrad,4244
48904.0,1,283,10,38,0,13,27,4,7,2,4,8,0,0,0,0,0,0,3,11,0,0,64,371,1,single,2,1,grad,4335
56243.0,26,347,0,35,4,3,7,6,4,2,8,5,0,0,0,0,0,0,3,11,0,0,49,396,3,single,4,1,grad,3942
21355.0,5,5,13,14,0,5,31,2,2,1,2,6,1,0,0,0,0,0,3,11,1,1,39,68,1,couple,3,1,grad,4074
57420.0,22,280,0,18,0,0,24,3,5,1,6,7,0,1,0,0,0,0,3,11,0,1,53,322,1,couple,3,1,grad,4130
52247.3,39,187,5,65,26,20,14,2,4,2,6,5,0,0,0,0,0,0,3,11,0,0,54,317,1,couple,3,1,grad,4215
46390.0,56,95,14,64,2,9,38,1,4,2,3,7,0,0,0,0,0,0,3,11,0,0,69,222,1,single,2,1,grad,3816
54342.0,74,84,10,34,11,10,28,4,3,1,4,6,0,0,0,0,0,0,3,11,0,0,68,177,2,couple,4,1,undergrad,4122
52247.3,87,19,4,12,2,2,6,1,1,0,3,5,0,0,0,0,0,0,3,11,0,0,66,45,2,couple,4,1,grad,4425
52247.3,49,5,1,9,2,0,4,1,1,0,2,7,0,0,0,0,0,0,3,11,0,0,60,21,2,single,3,1,undergrad,3929
20895.0,24,18,3,17,3,0,4,1,2,0,3,9,0,0,0,0,0,0,3,11,0,0,51,45,1,couple,3,1,grad,4392
92344.0,9,992,24,694,51,19,119,0,5,10,5,1,1,0,1,0,0,0,3,11,0,1,76,1899,0,couple,2,0,grad,3926
52247.3,17,25,1,13,0,0,3,1,1,0,3,7,0,0,0,0,0,0,3,11,0,0,52,42,1,couple,3,1,postgrad,3880
26907.0,10,9,1,7,0,3,2,2,1,0,3,7,0,0,0,0,0,0,3,11,0,0,48,22,2,couple,4,1,undergrad,4074
44964.0,35,19,1,17,2,0,2,1,1,0,3,8,0,0,0,0,0,0,3,11,0,0,44,41,2,couple,4,1,grad,4321
75507.0,56,709,93,374,104,80,80,1,8,6,6,3,0,0,0,0,0,0,3,11,0,0,45,1440,0,couple,2,0,grad,3819
53761.0,7,158,0,76,13,7,71,6,4,4,3,5,0,0,0,0,0,0,3,11,0,0,52,325,2,couple,4,1,grad,4022
22682.0,51,10,14,29,4,2,36,3,2,1,4,4,0,0,0,0,0,0,3,11,0,0,51,95,1,couple,3,1,grad,4030
38887.0,17,25,1,13,0,0,3,1,1,0,3,7,0,0,0,0,0,0,3,11,0,0,52,42,1,couple,3,1,postgrad,3880
41658.0,30,8,4,12,15,4,29,2,1,1,2,4,0,0,0,0,0,0,3,11,0,0,49,72,2,single,3,1,undergrad,4358
29791.0,21,14,0,6,0,0,0,2,2,0,3,5,0,0,0,0,0,0,3,11,0,0,52,20,1,couple,3,1,postgrad,3806
63915.0,2,622,7,115,30,0,15,2,6,3,12,5,0,0,0,0,0,0,3,11,0,0,68,789,2,couple,4,1,grad,4095
39996.0,85,11,0,3,0,0,1,1,1,0,2,6,0,0,0,0,0,0,3,11,0,0,50,15,2,single,3,1,grad,3799
26759.0,65,25,3,16,8,5,2,2,2,1,3,6,0,0,0,0,0,0,3,11,0,0,52,59,1,single,2,1,grad,3903
63841.0,64,635,15,100,20,7,131,1,9,3,9,6,0,0,0,0,0,0,3,11,0,0,56,908,1,single,2,1,grad,4195
51039.0,11,100,64,79,65,0,109,2,6,2,4,7,0,0,0,0,0,0,3,11,0,0,55,417,2,couple,4,1,postgrad,4327
60544.0,92,201,2,43,3,5,35,4,5,1,5,6,0,0,0,0,0,0,3,11,0,0,63,289,2,couple,4,1,grad,4434
65685.0,54,642,14,49,0,7,57,1,9,2,9,5,0,0,0,0,0,0,3,11,0,0,52,769,1,couple,3,1,grad,3853
37716.0,4,97,1,41,6,2,41,2,4,1,3,7,0,0,0,0,0,0,3,11,0,0,71,188,1,couple,3,1,grad,3830
36864.0,53,204,5,39,17,0,89,3,5,2,4,8,0,0,0,0,0,0,3,11,1,1,67,354,1,single,2,1,grad,4446
44511.0,39,513,7,133,46,14,14,6,8,4,8,8,0,0,0,0,0,0,3,11,0,0,54,727,1,couple,3,1,grad,4386
36947.0,49,88,3,21,4,1,29,4,3,0,4,9,0,0,0,0,0,0,3,11,0,0,57,146,2,couple,4,1,postgrad,4452
47352.0,70,172,12,112,8,0,15,4,6,1,5,7,0,0,0,0,0,0,3,11,0,0,73,319,1,couple,3,1,grad,4205
67087.0,40,329,35,222,130,35,43,2,7,5,8,4,0,0,0,0,0,0,3,11,0,0,71,794,1,couple,3,1,grad,3955
57045.0,40,296,13,104,11,13,17,3,4,2,9,3,0,0,0,0,0,0,3,11,0,0,74,454,1,couple,3,1,grad,4420
36957.0,43,100,2,16,2,1,31,4,3,2,2,9,0,0,0,0,0,0,3,11,1,1,71,152,2,single,3,1,postgrad,4422
69389.0,17,422,7,238,69,46,15,1,7,2,12,4,0,0,0,0,0,0,3,11,0,0,47,797,1,couple,3,1,postgrad,4400
80134.0,40,1218,16,272,104,0,80,2,5,3,6,6,0,1,1,1,0,0,3,11,1,1,52,1690,1,couple,3,1,grad,4166
43142.0,84,5,1,7,2,1,4,1,1,0,2,7,0,0,0,0,0,0,3,11,0,0,55,20,2,couple,4,1,grad,3892
80589.0,25,507,93,520,242,40,26,1,5,10,5,1,0,0,0,1,0,0,3,11,1,1,80,1428,0,couple,2,0,grad,3919
34412.0,62,52,12,50,4,36,55,3,5,0,3,9,0,0,0,0,0,0,3,11,0,0,34,209,1,single,2,1,grad,4262
57537.0,83,191,56,139,51,8,100,4,4,3,8,4,0,0,0,0,0,0,3,11,0,0,45,545,1,single,2,1,grad,4145
22634.0,47,2,23,11,8,6,46,1,2,1,2,8,0,0,0,0,0,0,3,11,0,0,58,96,0,couple,2,0,undergrad,4290
51315.0,45,68,28,39,16,30,41,1,2,2,5,2,0,0,0,0,0,0,3,11,0,0,76,222,0,couple,2,0,grad,3887
36026.0,34,20,4,10,6,4,17,2,2,0,3,6,0,0,0,0,0,0,3,11,0,0,52,61,3,couple,5,1,grad,3866
24639.0,3,20,3,16,0,4,1,3,2,0,4,6,0,0,0,0,0,0,3,11,0,0,51,44,2,couple,4,1,grad,3913
34578.0,1,7,0,1,0,0,0,1,1,0,2,6,0,0,0,0,0,0,3,11,0,0,52,8,3,couple,5,1,postgrad,3840
65704.0,18,279,172,74,38,8,246,1,2,10,10,1,0,0,0,0,0,0,3,11,0,0,52,817,0,single,1,0,undergrad,4020
63810.0,45,977,12,253,16,12,101,4,4,3,12,8,0,1,0,0,0,0,3,11,0,1,58,1371,1,single,2,1,grad,4356
54132.0,81,30,1,8,0,0,3,1,1,0,3,7,0,0,0,0,0,0,3,11,0,0,55,42,1,couple,3,1,postgrad,3894
18690.0,77,6,1,7,23,4,19,1,1,1,2,8,0,0,0,0,0,0,3,11,0,0,65,60,0,couple,2,0,grad,4309
28164.0,23,3,18,26,11,8,12,3,2,0,4,7,0,0,0,0,0,0,3,11,0,0,54,78,1,couple,3,1,grad,4182
34596.0,48,14,0,2,0,0,7,1,1,0,2,8,0,0,0,0,0,0,3,11,0,0,50,23,1,couple,3,1,postgrad,4203
43269.0,61,10,1,7,0,0,1,1,1,0,2,8,0,0,0,0,0,0,3,11,0,0,52,19,1,couple,3,1,postgrad,4047
38741.0,60,7,10,17,8,6,13,2,2,0,3,7,0,0,0,0,0,0,3,11,0,0,66,61,2,single,3,1,undergrad,3852
31907.0,75,33,87,64,175,16,74,1,6,1,6,7,0,0,0,0,0,0,3,11,0,0,52,449,0,single,1,0,grad,4243
27100.0,64,12,0,13,2,0,10,1,1,0,3,7,0,0,0,0,0,0,3,11,0,0,41,37,1,couple,3,1,grad,4211
31163.0,54,2,3,10,11,2,10,1,1,0,3,6,0,0,0,0,0,0,3,11,0,0,51,38,1,single,2,1,undergrad,3897
92533.0,84,693,21,118,110,147,42,1,6,5,11,2,0,0,1,1,0,0,3,11,0,1,39,1131,0,couple,2,0,grad,3953
34853.0,75,9,3,15,2,3,2,2,2,0,3,6,0,0,0,0,0,0,3,11,0,0,51,34,2,single,3,1,grad,3949
70844.0,16,129,26,67,3,67,2,5,6,1,5,7,0,0,0,0,0,0,3,11,0,0,57,294,2,single,3,1,grad,4003
31086.0,79,16,2,11,3,0,16,2,1,1,2,8,1,0,0,0,0,0,3,11,0,1,45,48,2,couple,4,1,undergrad,4182
60544.0,92,201,2,43,3,5,35,4,5,1,5,6,0,0,0,0,0,0,3,11,0,0,63,289,2,couple,4,1,grad,4434
20491.0,16,5,4,5,4,2,10,1,0,1,2,7,0,0,0,0,0,0,3,11,0,0,38,30,0,couple,2,0,undergrad,4281
42523.0,96,14,36,11,3,26,35,1,1,1,4,2,0,0,0,0,0,0,3,11,0,0,60,125,0,couple,2,0,grad,3828
39922.0,30,29,12,59,19,1,36,2,3,0,4,8,0,0,0,0,0,0,3,11,0,0,41,156,1,couple,3,1,grad,4261
33402.0,60,26,2,19,10,5,8,3,2,1,3,8,0,0,0,0,0,0,3,11,0,0,72,70,2,couple,4,1,grad,4107
36408.0,11,9,1,4,3,2,3,1,1,0,2,6,0,0,0,0,0,0,3,11,0,0,75,22,2,couple,4,1,grad,4042
21645.0,75,14,0,23,4,5,19,3,3,0,3,9,0,0,0,0,0,0,3,11,1,1,45,65,1,couple,3,1,grad,4425
78427.0,36,972,19,595,180,26,138,3,3,7,10,3,0,0,0,1,0,0,3,11,1,1,76,1930,0,single,1,0,grad,4374
82657.0,71,966,168,672,246,105,126,1,7,5,10,4,0,1,0,1,0,0,3,11,0,1,78,2283,0,couple,2,0,grad,4036
51876.0,88,99,27,102,28,48,6,1,2,2,8,1,0,0,0,0,0,0,3,11,0,0,66,310,0,couple,2,0,grad,4018
78041.0,93,482,35,553,72,160,17,1,4,4,9,2,0,0,0,0,0,0,3,11,0,0,53,1319,0,couple,2,0,undergrad,4321
52852.0,93,714,8,99,11,0,47,4,10,7,5,8,1,0,0,0,0,0,3,11,0,1,67,879,1,couple,3,1,grad,4336
70038.0,54,587,54,348,71,54,130,1,4,4,8,2,0,0,0,0,0,0,3,11,0,0,42,1244,0,couple,2,0,postgrad,4008
69401.0,41,399,27,159,58,8,39,4,4,4,5,2,0,0,0,0,0,0,3,11,0,0,51,690,1,couple,3,1,undergrad,3859
46053.0,46,56,10,92,19,7,25,3,3,2,4,5,0,0,0,0,0,0,3,11,0,0,52,209,1,couple,3,1,grad,4258
77343.0,28,227,151,573,98,54,31,1,3,4,9,1,0,0,0,0,0,0,3,11,0,0,59,1134,0,couple,2,0,grad,3781
73892.0,40,703,102,601,0,58,43,1,3,11,8,1,0,0,0,0,0,0,3,11,1,1,71,1507,0,single,1,0,grad,3989
40304.0,82,37,0,17,0,0,3,1,2,0,3,7,0,0,0,0,0,0,3,11,0,0,57,57,1,single,2,1,postgrad,4033
32727.0,38,167,13,180,86,13,70,2,7,3,5,8,0,0,0,0,0,0,3,11,0,0,59,529,0,couple,2,0,postgrad,4431
68695.0,3,458,81,356,106,50,40,1,4,4,7,2,0,0,0,0,0,0,3,11,0,0,55,1091,0,couple,2,0,grad,3765
43300.0,87,91,3,52,2,1,31,3,4,0,4,8,0,0,0,0,0,0,3,11,1,1,53,180,1,single,2,1,grad,4385
26290.0,49,15,8,16,11,5,22,4,2,0,4,6,0,0,0,0,0,0,3,11,0,0,52,77,2,couple,4,1,grad,4294
93790.0,16,1302,68,731,89,114,45,0,6,7,12,2,0,1,1,1,0,0,3,11,1,1,54,2349,0,single,1,0,grad,3898
38410.0,65,153,64,123,116,64,14,2,5,2,9,6,0,0,0,0,0,0,3,11,1,1,50,534,0,couple,2,0,postgrad,4414
64866.0,9,508,5,21,7,5,10,4,7,3,7,5,0,1,0,0,0,0,3,11,0,1,74,556,1,single,2,1,grad,3915
57957.0,24,290,59,177,77,5,29,7,4,6,8,3,0,0,0,0,0,1,3,11,0,0,65,637,1,couple,3,1,grad,4075
46015.0,25,38,0,2,0,0,6,1,1,0,3,7,1,0,0,0,1,0,3,11,0,1,69,46,2,couple,4,1,postgrad,3838
16531.0,43,2,13,6,7,5,11,3,3,0,3,7,0,0,0,0,0,0,3,11,0,0,46,44,1,couple,3,1,grad,3772
28072.0,10,30,0,10,2,0,5,1,1,0,3,7,0,0,0,0,0,0,3,11,0,0,38,47,1,couple,3,1,grad,4117
49476.0,29,386,23,95,54,41,196,4,2,11,5,2,0,0,0,0,0,0,3,11,0,0,61,795,1,single,2,1,grad,4135
50725.0,45,443,10,75,0,10,48,4,8,1,8,8,0,0,0,0,0,0,3,11,0,0,71,586,1,couple,3,1,grad,4262
83844.0,57,901,31,345,75,31,191,1,4,4,11,1,0,0,1,0,0,0,3,11,0,1,72,1574,0,couple,2,0,grad,4174
41145.0,20,9,0,3,0,0,1,1,0,0,3,3,0,0,0,0,0,0,3,11,0,0,74,13,2,couple,4,1,postgrad,3902
67419.0,29,846,84,352,91,56,42,4,9,4,8,5,0,0,0,0,0,0,3,11,0,0,54,1471,1,couple,3,1,grad,4290
23162.0,82,8,3,9,19,4,22,3,1,1,3,6,0,0,0,0,0,0,3,11,0,0,54,65,2,couple,4,1,undergrad,3951
34380.0,68,72,7,58,13,1,24,4,4,1,3,8,0,0,0,0,0,0,3,11,0,0,47,175,1,couple,3,1,grad,4184
34704.0,65,29,0,5,0,1,5,1,1,0,3,5,0,0,0,0,0,0,3,11,0,0,58,40,1,single,2,1,grad,4189
94871.0,99,169,24,553,188,0,144,1,8,5,4,7,0,1,1,0,0,0,3,11,1,1,55,1078,2,couple,4,1,postgrad,4427
65148.0,9,460,35,422,33,12,153,2,6,6,7,4,0,0,0,0,0,0,3,11,0,0,66,1115,1,couple,3,1,grad,4351
39898.0,20,69,8,26,12,7,12,2,3,0,4,7,0,0,0,0,0,0,3,11,0,0,70,134,1,couple,3,1,grad,4263
64857.0,78,556,14,717,210,0,43,1,7,5,10,4,0,0,0,0,0,0,3,11,0,0,68,1540,0,single,1,0,grad,4344
59892.0,26,73,0,13,0,1,0,1,2,1,3,3,0,0,0,0,0,0,3,11,0,0,54,87,1,couple,3,1,postgrad,4000
41020.0,68,112,1,54,7,7,36,1,3,2,4,3,0,0,0,0,0,0,3,11,0,0,37,217,0,single,1,0,grad,4005
57072.0,79,944,0,60,0,0,30,2,7,5,13,5,1,0,0,0,0,0,3,11,0,1,63,1034,1,couple,3,1,postgrad,3917
60474.0,25,265,199,303,234,9,170,7,10,2,12,7,0,0,0,0,0,0,3,11,0,0,45,1180,1,single,2,1,grad,4215
62807.0,83,526,28,135,10,21,99,3,5,3,12,5,0,0,0,0,0,0,3,11,0,0,64,819,1,couple,3,1,grad,4428
19414.0,32,2,3,12,3,5,7,1,1,0,3,8,0,0,0,0,0,0,3,11,0,0,43,32,1,couple,3,1,undergrad,4017
19107.0,49,2,4,9,10,5,16,2,1,0,3,7,0,0,0,0,0,0,3,11,0,0,44,46,1,couple,3,1,grad,4072
75484.0,50,378,97,259,197,194,34,2,7,3,6,4,0,0,0,0,0,0,3,11,0,0,48,1159,1,couple,3,1,undergrad,4457
70379.0,84,553,25,142,65,67,8,3,6,3,13,4,0,0,0,0,0,0,3,11,0,0,48,860,1,single,2,1,grad,4244
79419.0,96,751,127,687,20,15,31,1,4,6,4,2,0,0,0,0,0,0,3,11,0,0,54,1631,0,couple,2,0,grad,3768
64014.0,56,406,0,30,0,0,8,7,8,2,5,7,0,0,0,1,0,0,3,11,0,1,78,444,3,couple,5,1,postgrad,3780
76998.0,85,1449,89,161,69,35,107,2,11,8,8,6,0,0,1,0,0,0,3,11,0,1,69,1910,1,couple,3,1,grad,4295
49854.0,63,123,17,171,39,0,30,5,6,2,5,6,0,0,0,0,0,0,3,11,0,0,52,380,1,couple,3,1,grad,3992
60585.0,17,267,42,309,55,42,21,10,7,4,9,5,0,0,0,0,0,0,3,11,1,1,53,736,2,couple,4,1,postgrad,4131
42873.0,11,209,0,40,3,2,15,4,6,1,4,8,0,0,0,0,0,0,3,11,0,0,74,269,2,single,3,1,postgrad,4285
87679.0,62,1259,172,815,97,148,33,1,7,11,10,4,1,0,1,1,0,0,3,11,1,1,36,2524,0,couple,2,0,grad,4098
57867.0,48,344,35,178,15,23,17,7,7,2,9,6,0,0,0,0,0,0,3,11,0,0,46,612,1,couple,3,1,grad,4032
35765.0,86,22,3,30,0,5,15,2,2,0,4,6,0,0,0,0,0,0,3,11,0,0,34,75,1,couple,3,1,grad,3961
65492.0,73,247,161,295,210,85,47,2,4,7,13,2,0,0,0,0,0,0,3,11,0,0,65,1045,0,couple,2,0,grad,3915
32952.0,36,38,0,12,3,1,1,1,2,0,3,7,0,0,0,0,0,0,3,11,0,0,47,55,1,single,2,1,grad,3971
53374.0,34,896,10,101,13,10,34,6,4,2,9,9,1,0,0,0,0,0,3,11,1,1,55,1064,1,couple,3,1,postgrad,4443
71706.0,16,931,56,253,91,98,14,4,9,5,7,5,0,0,0,0,0,0,3,11,0,0,65,1443,1,couple,3,1,grad,4354
68487.0,48,758,12,385,33,89,89,1,9,7,13,4,0,0,0,0,0,0,3,11,0,0,36,1366,0,couple,2,0,grad,4293
53253.0,61,216,9,57,20,9,125,7,4,3,5,5,0,0,0,0,0,0,3,11,0,0,49,436,2,couple,4,1,grad,4264
31163.0,54,2,3,10,11,2,10,1,1,0,3,6,0,0,0,0,0,0,3,11,0,0,51,38,1,single,2,1,undergrad,3897
42014.0,56,244,15,108,4,15,50,6,7,1,6,8,0,0,0,0,0,0,3,11,1,1,47,436,1,couple,3,1,grad,4442
54108.0,74,539,6,91,8,6,97,13,8,2,9,8,0,0,0,0,0,0,3,11,0,0,51,747,2,couple,4,1,grad,4362
49667.0,35,1181,26,120,17,13,39,2,5,10,5,8,1,0,0,0,0,0,3,11,1,1,69,1396,0,single,1,0,postgrad,4439
63206.0,65,750,8,125,11,8,26,1,4,3,6,2,0,0,1,0,0,0,3,11,0,1,50,928,0,couple,2,0,grad,3862
57136.0,48,306,5,109,21,109,92,9,5,2,10,6,0,0,0,0,0,0,3,11,0,0,52,642,2,couple,4,1,grad,4116
46772.0,88,350,104,189,197,151,57,6,11,8,5,8,1,0,0,0,0,0,3,11,0,1,49,1048,1,couple,3,1,undergrad,4360
78931.0,19,331,197,170,58,152,35,1,2,8,13,1,0,0,0,0,0,0,3,11,0,0,53,943,0,couple,2,0,postgrad,4008
53977.0,21,620,16,165,0,24,82,5,5,5,12,5,0,0,0,0,0,0,3,11,0,0,66,907,1,couple,3,1,grad,4147
84219.0,27,434,137,400,45,137,45,1,3,4,10,1,0,0,0,0,0,0,3,11,0,0,36,1198,0,couple,2,0,grad,3908
46098.0,86,57,0,27,0,0,36,4,3,2,2,8,0,0,0,0,0,0,3,11,0,0,49,120,2,single,3,1,grad,4441
73538.0,92,811,76,428,99,137,107,3,10,4,9,7,0,0,0,0,0,0,3,11,0,0,59,1658,1,couple,3,1,grad,4342
79529.0,1,423,42,706,73,197,197,1,4,8,9,2,0,0,0,0,0,0,3,11,0,0,38,1638,0,couple,2,0,grad,3824
20981.0,14,2,12,10,6,13,30,1,3,1,2,8,0,0,0,0,0,0,3,11,1,1,47,73,0,couple,2,0,undergrad,4186
51766.0,74,60,51,87,6,20,51,2,4,2,4,5,0,0,0,0,0,0,3,11,0,0,44,275,1,single,2,1,grad,3871
55759.0,84,675,0,85,10,7,77,5,10,3,8,8,0,0,0,0,0,0,3,11,0,0,62,854,1,couple,3,1,grad,4339
33039.0,4,30,8,12,8,8,12,1,2,0,4,5,0,0,0,0,0,0,3,11,0,0,46,78,1,couple,3,1,grad,4054
37787.0,50,40,1,40,4,3,18,1,3,0,3,8,0,0,0,0,0,0,3,11,0,0,52,106,1,couple,3,1,grad,4043
27242.0,2,3,17,26,20,1,39,2,2,0,3,9,0,0,0,0,0,0,3,11,1,1,54,106,1,single,2,1,grad,4356
87188.0,73,910,111,724,49,74,55,1,10,2,6,3,0,0,0,0,0,0,3,11,1,1,41,1923,0,single,1,0,postgrad,4152
69930.0,21,252,98,827,219,70,196,1,4,5,12,3,0,0,0,0,0,0,3,11,0,0,53,1662,0,couple,2,0,grad,4160
37697.0,82,34,6,21,11,4,8,1,2,1,3,6,0,0,0,0,0,0,3,11,0,0,48,84,1,single,2,1,grad,3903
37401.0,14,19,3,19,3,1,3,2,2,0,3,7,0,0,0,0,0,0,3,11,0,0,51,48,1,couple,3,1,postgrad,3815
